product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100075AAA08U,Q4,B,5154.0,50,0.21295602681768555,0.13530756796134435,0.04172713195824656,0.06452245602309066,0.1631323806586811,0.8581566422486092
100075AAA08U,Q4,B,10449.0,75,0.21409059697866292,0.1377900827636222,0.042047434219638136,0.06500586781531101,0.16422489480625035,0.8590457756485698
100075AAA08U,Q4,B,18336.4,90,0.21411795169183373,0.13804490010326648,0.042133845874335996,0.06513625318802278,0.16451927149976783,0.8580905806809653
100076AAA08Y,Q2,A,631.1,10,0.19063818707630706,0.11241081368546746,0.06356153624783152,0.09532481227033972,0.18945475535448483,0.6678371224925211
100076AAA08Y,Q2,A,1315.75,25,0.19084879644050234,0.11157973742493554,0.06363305251364873,0.09512919461439781,0.19381629156656124,0.6546700520014891
100076AAA08Y,Q2,A,3865.5,50,0.1906726050889643,0.11089192986081296,0.06170932931715572,0.09611411616703344,0.19220997959107775,0.6550771236969247
100076AAA08Y,Q2,A,8970.0,75,0.19851409645115622,0.1165187220115529,0.06433590165617971,0.10132937215006685,0.205303743305695,0.6701538069451631
100076AAA08Y,Q2,A,24898.20000000001,90,0.20375776372880017,0.12205013169888808,0.06848182250224127,0.1050373534854925,0.21191940523420602,0.6783405018987626
100076AAA08Y,Q2,B,631.1,10,0.15576450454638066,0.09130163761078819,0.05437349074792082,0.07024588711713124,0.10449187121563584,0.6796628661112032
100076AAA08Y,Q2,B,1315.75,25,0.15576450454638066,0.09130163761078819,0.05437349074792082,0.07024588711713124,0.10449187121563584,0.6796628661112032
100076AAA08Y,Q2,B,3865.5,50,0.15576450454638066,0.09130163761078819,0.05437349074792082,0.07024588711713124,0.10449187121563584,0.6796628661112032
100076AAA08Y,Q2,B,8970.0,75,0.15891329213957597,0.0949422314445858,0.05597575574095814,0.0722801250251275,0.10680287217335337,0.6898992802665886
100076AAA08Y,Q2,B,24898.20000000001,90,0.16678618950464444,0.1027366630462893,0.057869315411601764,0.08097823204077291,0.11235551838650276,0.7015833205597852
100076AAA08Y,Q4,A,631.1,10,0.18004623302070252,0.10493571983700901,0.060218305737060135,0.06624844715060217,0.17405665944503693,0.6682248097629189
100076AAA08Y,Q4,A,1315.75,25,0.17999048076869587,0.10609755950875753,0.051921345075280644,0.07141007676836462,0.1618724469366255,0.7031828990079029
100076AAA08Y,Q4,A,3865.5,50,0.18439907820790402,0.10527649578194624,0.055955168908218125,0.0825481680220815,0.15048766801334673,0.7104312454819497
100076AAA08Y,Q4,A,8970.0,75,0.18747562449026964,0.10403473549727588,0.05864656688668657,0.08640157492358633,0.15371739451245447,0.7147477622506715
100076AAA08Y,Q4,A,24898.20000000001,90,0.186761394287705,0.10457742120289232,0.05862482578480767,0.08622545021267311,0.15549526251661006,0.7121651830398931
100076AAA08Y,Q4,B,631.1,10,0.14940274782556653,0.08141879794275286,0.03346461778509485,0.05105332963434574,0.0946754213636987,0.7147897861390374
100076AAA08Y,Q4,B,1315.75,25,0.1484623916221007,0.08156685981805142,0.03263553765920268,0.04981094899547167,0.09484510153124877,0.7107621040661907
100076AAA08Y,Q4,B,3865.5,50,0.1522971369617199,0.08509902945526773,0.03377035497943304,0.053302650163080445,0.10226413655229728,0.7159340185308823
100076AAA08Y,Q4,B,8970.0,75,0.1548945883192175,0.08722777373169215,0.03434728755585711,0.05459607452372758,0.10547743203556642,0.720643582865562
100076AAA08Y,Q4,B,24898.20000000001,90,0.15490791990352318,0.08739856427914644,0.03441844239848172,0.0547068021384578,0.10567981783154053,0.7194693135893686
100076AAA08Z,Q2,A,1145.5,10,0.17475446125672808,0.10817846035562678,0.06476907076664407,0.08805886550851513,0.13913169645965756,0.3104691681806702
100076AAA08Z,Q2,A,2511.25,25,0.17507096749527157,0.10923647890743571,0.0647248080995389,0.08836798581651477,0.1426460807266583,0.2981273998489046
